State,Total_Transactions,Total_amount
meghalaya,9656,20429507.43
meghalaya,9022,21023651.24
meghalaya,7815,16618368.83
meghalaya,64202,141840260
meghalaya,41000,85894629.65
meghalaya,20905,37586960.52
meghalaya,20737,46083094.5
meghalaya,11705,23534585.17
meghalaya,11569,22619785.42
meghalaya,11417,25059701.62
meghalaya,10833,23317622.53
meghalaya,10180,20840088.27
meghalaya,9225,22415880.33
meghalaya,103312,285965673.4
meghalaya,81054,223117575.9
meghalaya,24418,57033079.52
meghalaya,23907,47019739.76
meghalaya,14847,35002277.88
meghalaya,14318,22670338.29
meghalaya,13517,29171032.31
meghalaya,12926,26418953.02
meghalaya,11987,25544122.56
meghalaya,11922,24914660.28
meghalaya,82349,214418577.1
meghalaya,70788,193010397.6
meghalaya,28832,47657281.15
meghalaya,24842,56811190.42
meghalaya,24250,52144803.32
meghalaya,21478,34647259.56
meghalaya,21074,36943959.07
meghalaya,20774,28346124.39
meghalaya,19781,32336628.06
meghalaya,16882,33226515.24
meghalaya,64872,184743614.2
meghalaya,30783,57545869.04
meghalaya,27591,66215432.86
meghalaya,25567,60802742.84
meghalaya,25373,50664604.68
meghalaya,24905,53652092.52
meghalaya,22882,59399190.75
meghalaya,21592,43087330.9
meghalaya,21547,47873284.32
meghalaya,16753,38314852.84
meghalaya,83561,243804216.5
meghalaya,41902,122314911.8
meghalaya,39853,84641953.64
meghalaya,35148,90824743.22
meghalaya,30771,73373737.28
meghalaya,30734,86993928.46
meghalaya,29717,68562680.95
meghalaya,29667,72534395.9
meghalaya,26651,60635630.16
meghalaya,20922,52343345.74
meghalaya,135187,386470990.4
meghalaya,47550,142699873.1
meghalaya,43747,105030977.5
meghalaya,31553,109155457.6
meghalaya,30637,76541640.33
meghalaya,29718,85654930.73
meghalaya,24109,67301542.41
meghalaya,23620,60607668.95
meghalaya,22762,57330709.17
meghalaya,19946,46084786.68
meghalaya,165598,426313703.5
meghalaya,57026,115283269
meghalaya,48528,131101653.9
meghalaya,48384,107138411.3
meghalaya,43088,137176096.5
meghalaya,34320,92640341.41
meghalaya,27790,64440313.69
meghalaya,27136,65710918.69
meghalaya,27035,63624325.08
meghalaya,25533,52914945.55
meghalaya,207464,530904907.2
meghalaya,66079,138267841.7
meghalaya,65749,174667201.9
meghalaya,55480,120467614.2
meghalaya,50251,166891324.2
meghalaya,43791,129825349.2
meghalaya,35755,91612880.48
meghalaya,33796,92968033.62
meghalaya,33163,80876112.09
meghalaya,30417,68272870.04
meghalaya,263013,690414224.2
meghalaya,117054,278722454.7
meghalaya,87932,196204865.7
meghalaya,73841,191081991.3
meghalaya,71698,231647775.4
meghalaya,54401,172263562.3
meghalaya,42891,119992937.3
meghalaya,39907,101569097.1
meghalaya,39688,91336742.41
meghalaya,38836,109403120.2
meghalaya,276853,725122188.7
meghalaya,146497,358732686.6
meghalaya,104592,258096527.6
meghalaya,100267,360153597.6
meghalaya,97389,281145669.2
meghalaya,59028,183373999.5
meghalaya,45968,104363058.9
meghalaya,45495,125397296.5
meghalaya,43770,115738929.5
meghalaya,43235,155876216
meghalaya,365755,881158453.7
meghalaya,188283,413900997.1
meghalaya,129378,347876781.5
meghalaya,125897,276573197.8
meghalaya,111128,395124843.6
meghalaya,72475,209881832.5
meghalaya,61200,139890522
meghalaya,59776,139320224.8
meghalaya,56579,145074946.3
meghalaya,54049,144392050
meghalaya,2175126,4365875116
meghalaya,231014,516581059.4
meghalaya,209752,416173329.5
meghalaya,157661,361568000.3
meghalaya,141889,306811770.3
meghalaya,123858,374425608.3
meghalaya,122514,272020236.7
meghalaya,85048,236293089
meghalaya,68397,146011581.3
meghalaya,63536,127365311.1
meghalaya,1577217,3214355276
meghalaya,239315,491850012.2
meghalaya,207191,453102783.5
meghalaya,204321,486310933.3
meghalaya,166376,506634254.4
meghalaya,155563,328805254.1
meghalaya,127431,284276960.4
meghalaya,85470,244536709
meghalaya,73640,157514222.5
meghalaya,68797,125896250.4
mizoram,3256,6634317.386
mizoram,2877,7236697.989
mizoram,2056,5352070.8
mizoram,1302,4164889.216
mizoram,940,1301113.214
mizoram,822,1536171.314
mizoram,710,972787.1635
mizoram,516,1583806.876
mizoram,486,213309.6941
mizoram,474,865716.1284
mizoram,4417,14440855.07
mizoram,4288,12347576.63
mizoram,2817,6939733.054
mizoram,1815,7684010.821
mizoram,1514,3314677.281
mizoram,1037,3325848.573
mizoram,983,1649407.3
mizoram,956,2289322.468
mizoram,892,1776698.405
mizoram,736,5049445.366
mizoram,6407,20793872.84
mizoram,6039,18735684.69
mizoram,3562,10885780.74
mizoram,2387,7270030.312
mizoram,2116,5451685.638
mizoram,1614,5395864.779
mizoram,1374,1387592.832
mizoram,1354,3878963.989
mizoram,1353,3096178.739
mizoram,1276,2802222.971
mizoram,9171,31415683.67
mizoram,8062,29851790.22
mizoram,4899,16932559.8
mizoram,3226,10530239.14
mizoram,3127,15237044.01
mizoram,1957,7055363.567
mizoram,1885,5348984.975
mizoram,1806,7106611.819
mizoram,1652,5024290.022
mizoram,1528,4954033.054
mizoram,10815,32202219.92
mizoram,9839,32773218.74
mizoram,8036,17505331.6
mizoram,3804,17838227.68
mizoram,3747,13122660.02
mizoram,2336,8773850.471
mizoram,2324,8118499.143
mizoram,2085,6195278.268
mizoram,2058,5564633.267
mizoram,1936,4695774.989
mizoram,16165,52876456.58
mizoram,10612,32597038.38
mizoram,5902,16226240.95
mizoram,4136,14785217.07
mizoram,4113,19215532.79
mizoram,2399,9370718.608
mizoram,2343,6155400.097
mizoram,2227,7560695.79
mizoram,1984,6619892.478
mizoram,1826,6280733.547
mizoram,18145,60198930.49
mizoram,13228,36475304.11
mizoram,6808,17837592.02
mizoram,5618,16960224.58
mizoram,5099,18399461.82
mizoram,3985,10623453.9
mizoram,3741,7264400.674
mizoram,3434,10823011.89
mizoram,2729,7556961.318
mizoram,2698,7418968.494
mizoram,21896,77854565.17
mizoram,16702,53261697.88
mizoram,7646,21418320.8
mizoram,6664,21141986.5
mizoram,6653,21685654.09
mizoram,4967,9376856.99
mizoram,4677,11343727.34
mizoram,4212,11675023.17
mizoram,4144,9781880.351
mizoram,3540,10193626.01
mizoram,26107,80069727.23
mizoram,17553,46566809.16
mizoram,9463,24834759.27
mizoram,8204,24178014.53
mizoram,7694,22261895.46
mizoram,5761,15308347.62
mizoram,5430,12478277.83
mizoram,5288,11578030.95
mizoram,4288,9138209.648
mizoram,4268,7540389.465
mizoram,27056,82745071.92
mizoram,23125,57903824.56
mizoram,12126,28224024.35
mizoram,11594,29550686.49
mizoram,9336,23859598.26
mizoram,8985,17343301.97
mizoram,7007,14286722.67
mizoram,6818,14306489
mizoram,6729,14779212.83
mizoram,6257,14366307.77
mizoram,48205,175630753.6
mizoram,33223,93933682.8
mizoram,16154,41813404.61
mizoram,14804,43100074.96
mizoram,12732,37277559.84
mizoram,11471,28289823.1
mizoram,7281,19772523.53
mizoram,7218,19040316.3
mizoram,7126,22378423.25
mizoram,6974,18663726.15
mizoram,50518,189146316.4
mizoram,42925,128954776.7
mizoram,20372,63152383.19
mizoram,19755,59538263.95
mizoram,16984,54284208.15
mizoram,13350,42854125.75
mizoram,10269,32536899.06
mizoram,9928,26322363.69
mizoram,9654,30286659.09
mizoram,9595,27949686.67
mizoram,76328,259766610.1
mizoram,37957,124419052.6
mizoram,18919,65258670.55
mizoram,18432,62794863.57
mizoram,14405,52191871.48
mizoram,12870,43501712.64
mizoram,10398,36981354.15
mizoram,9569,33700318.97
mizoram,8956,31793990.33
mizoram,8567,28137492.29
mizoram,100831,286828666.7
mizoram,43604,122897873.6
mizoram,21870,63919467.26
mizoram,20158,66162847.72
mizoram,17815,44250990.36
mizoram,17215,53350063.27
mizoram,11636,33028353.84
mizoram,11141,35629519.69
mizoram,10497,26220317.79
mizoram,10446,25046548.82
mizoram,132382,396548293.3
mizoram,52537,155153064.2
mizoram,26834,80528116.27
mizoram,23389,84326671.65
mizoram,20907,78200255.36
mizoram,20559,51687775.8
mizoram,13943,40542749.31
mizoram,13341,44761043.76
mizoram,13106,41957949.63
mizoram,11949,40415624.27
mizoram,149068,459322471.5
mizoram,57638,185453335.8
mizoram,31966,103942186.8
mizoram,28960,97442673.85
mizoram,22585,86505363.64
mizoram,21840,59149601.1
mizoram,18257,63888893.19
mizoram,14693,41720544.7
mizoram,14167,45656117.43
mizoram,13528,43127385.1
mizoram,161596,493112981.6
mizoram,58251,187630792.8
mizoram,35178,117301684.9
mizoram,31604,104915982.1
mizoram,24395,72775595.47
mizoram,23586,88722369.24
mizoram,19739,68208517.32
mizoram,16509,50083842.6
mizoram,15566,48358136.97
mizoram,14772,53370531.68
mizoram,176922,539287734.8
mizoram,61159,193177354
mizoram,37333,115541115.7
mizoram,33763,108588734.2
mizoram,25626,68787352.95
mizoram,23370,91142885.91
mizoram,21388,67736603.56
mizoram,17043,53512392.01
mizoram,15703,54387383.76
mizoram,15195,43314420
mizoram,113570,314908099.4
mizoram,81586,252967854.3
mizoram,66826,199915615
mizoram,48703,136358845.2
mizoram,36598,111844717.3
mizoram,25222,83545760.71
mizoram,25086,72031606.18
mizoram,22519,59376933.02
mizoram,16903,48642623.82
mizoram,15718,42483732.99
mizoram,78140,241568435.7
mizoram,73739,211066103.2
mizoram,70513,204490736.5
mizoram,57742,160975130
mizoram,40048,117708404.6
mizoram,28226,88558586.61
mizoram,26300,78104065.2
mizoram,25913,65206303.27
mizoram,19874,57224715.9
mizoram,17158,50769743.53
nagaland,8620,19059457.98
nagaland,4676,8526800.367
nagaland,2189,5320667.513
nagaland,1944,3107458.429
nagaland,1811,3201916.05
nagaland,1644,2618714.209
nagaland,1604,4179699.55
nagaland,1522,2946078.161
nagaland,1502,1791987.785
nagaland,1466,1220847.114
nagaland,14049,31589541.57
nagaland,4151,15665950.6
nagaland,3837,11172150.57
nagaland,2909,6617136.258
nagaland,2811,7886264.316
nagaland,2593,8936208.936
nagaland,2531,4757360.07
nagaland,2507,6089471.508
nagaland,2425,4731338.046
nagaland,2321,7603876.229
nagaland,18409,55214851.73
nagaland,6339,19362638.11
nagaland,6234,17632711.03
nagaland,4741,8993242.49
nagaland,4227,11965892.12
nagaland,3941,9263072.268
nagaland,3881,10766784.41
nagaland,3326,8386059.234
nagaland,3294,11604672.6
nagaland,3025,7038511.888
nagaland,29945,85392245.18
nagaland,9078,25994694.82
nagaland,9041,24682199.95
nagaland,6418,22494531.82
nagaland,5934,15801519.87
nagaland,5861,16060553.04
nagaland,5806,12072686.21
nagaland,4640,14117452.1
nagaland,4531,16154445.83
nagaland,4309,13365015.5
nagaland,30078,91827720.17
nagaland,14584,30159476.87
nagaland,10009,27031176.35
nagaland,8350,24573284.27
nagaland,8136,22315138.48
nagaland,8058,15052911.64
nagaland,7025,13086050.06
nagaland,6928,18530850.19
nagaland,5975,17099014.99
nagaland,5862,16977834.51
nagaland,31760,104104725.5
nagaland,18735,40457565.49
nagaland,14785,35472160.35
nagaland,10516,34112732.42
nagaland,9532,28357279.53
nagaland,9238,28020474.26
nagaland,8673,23005692.93
nagaland,6622,16665785.46
nagaland,6574,21507453.24
nagaland,6310,18139841.91
nagaland,41627,116672436
nagaland,19182,42186043.15
nagaland,18411,57496576.83
nagaland,15406,39276769.35
nagaland,13407,40400069.11
nagaland,12496,32598984.28
nagaland,11980,28298037.53
nagaland,9865,20859370.72
nagaland,8286,22764213.06
nagaland,7895,22438592.29
nagaland,53432,162729771.1
nagaland,23157,53249057.3
nagaland,21166,70404338.04
nagaland,17825,48414486.21
nagaland,16358,47684420.76
nagaland,14794,43176789.31
nagaland,12854,35917267.49
nagaland,11419,24514074.63
nagaland,9584,23591061.56
nagaland,9461,20510259.34
nagaland,76306,243307125.7
nagaland,27251,53537140.1
nagaland,23255,55004352.83
nagaland,17901,43760014.79
nagaland,16973,44747297.74
nagaland,14323,33062853.9
nagaland,13325,24329692.13
nagaland,12550,20372023.43
nagaland,12223,29308889.78
nagaland,11879,27904466.43
nagaland,88683,249630838.8
nagaland,32308,65612323.84
nagaland,31008,76436035.42
nagaland,28883,71475170.13
nagaland,22515,51332997.99
nagaland,20100,32531171.16
nagaland,19152,45248907.52
nagaland,19071,47517939.46
nagaland,18131,31526431.27
nagaland,16663,36545908.36
nagaland,178964,665331371.1
nagaland,71360,241104296.3
nagaland,38361,101460113.6
nagaland,37605,92071969.29
nagaland,29611,77695372.34
nagaland,27816,43073197.89
nagaland,24504,41475022.08
nagaland,23907,62058175.45
nagaland,22410,44877066.46
nagaland,21724,50041249.08
nagaland,218369,867441276.1
nagaland,78891,271213129.3
nagaland,44632,150581474
nagaland,42188,132253480.3
nagaland,35869,122400854.2
nagaland,29640,93140361.4
nagaland,27804,67912676.28
nagaland,26081,83086337.03
nagaland,25872,71313198.8
nagaland,25220,80402569.09
nagaland,363423,1172951128
nagaland,128220,363160255.4
nagaland,41966,156330315.9
nagaland,40032,132671767.2
nagaland,31727,115101537.5
nagaland,26453,89394777.65
nagaland,24152,65782952.38
nagaland,22176,55564204.56
nagaland,21711,87475492.41
nagaland,20528,63013814.15
nagaland,359572,1023298713
nagaland,177177,415852186.7
nagaland,52315,167110551.2
nagaland,48263,141967089.2
nagaland,40661,96844071.83
nagaland,38981,120384465.7
nagaland,31182,95390057.68
nagaland,27973,68692166.73
nagaland,25462,71513127.95
nagaland,24522,73826858.57
nagaland,456410,1290687483
nagaland,220624,519176158.5
nagaland,61132,212495515.9
nagaland,57587,191007827.5
nagaland,45716,143827073.2
nagaland,37311,123386306.4
nagaland,34668,101435053.6
nagaland,31202,92887048.3
nagaland,30839,80731801.39
nagaland,30401,118688804.6
nagaland,538949,1571739247
nagaland,280435,649562759.5
nagaland,83907,259532538.2
nagaland,77146,272499171.9
nagaland,55035,181011047.3
nagaland,44619,147372901
nagaland,40162,154614957.4
nagaland,37220,121016615.3
nagaland,35914,107892344.8
nagaland,35672,141048931.7
nagaland,708126,1984422692
nagaland,309157,684208879.8
nagaland,100446,307718303.9
nagaland,89515,287444578
nagaland,63732,184408325.2
nagaland,48329,152060918.9
nagaland,43292,161867263.1
nagaland,42081,150266427.1
nagaland,40232,115864968.6
nagaland,38293,112932398
nagaland,879313,2245214397
nagaland,131975,352841202
nagaland,107790,305817559.5
nagaland,96753,300129011
nagaland,73360,197732533.1
nagaland,59683,202241235.3
nagaland,55640,188752451.1
nagaland,49875,172520803.3
nagaland,45643,123973436.8
nagaland,44894,145743249
nagaland,628896,1642752209
nagaland,201957,520587801.9
nagaland,109180,298355113.9
nagaland,99867,319835298.9
nagaland,76308,210516875.2
nagaland,67060,167493433.6
nagaland,64228,215206232.6
nagaland,61091,196047228
nagaland,50676,161849571
nagaland,48544,165004718.5
nagaland,1119621,2902205161
nagaland,196827,518045184.2
nagaland,123371,331699180
nagaland,109967,341080370.4
nagaland,98433,267328517
nagaland,77807,209280372.3
nagaland,70980,239825280.2
nagaland,65962,210919205.7
nagaland,54416,183544533.3
nagaland,47823,128883977.2
odisha,97309,111612981.6
odisha,74247,32347335.51
odisha,73233,76644072.38
odisha,66712,61661602.8
odisha,65852,59914133.23
odisha,49618,57059620.14
odisha,49207,46085793.24
odisha,45268,37683720.14
odisha,44145,48530515.61
odisha,41768,36276895.81
odisha,122383,184281055.8
odisha,110844,53620979.44
odisha,105934,115991952.2
odisha,97982,102464724.1
odisha,88179,115342231.5
odisha,68665,75947203.26
odisha,67639,88205190.58
odisha,60661,69559247.11
odisha,56374,83027980.01
odisha,56337,96893822.49
odisha,816844,516289574.8
odisha,457211,321251847.8
odisha,409444,218844282.3
odisha,321104,232120514.3
odisha,300325,139907939.6
odisha,298872,198489441.8
odisha,289296,323641107.6
odisha,284934,232739503.8
odisha,277130,153094929.2
odisha,276346,169406378.9
odisha,363976,325353686.7
odisha,307567,294968045.5
odisha,274902,443216095.6
odisha,266913,296395803.5
odisha,238813,234203080.3
odisha,201127,239549299.9
odisha,192247,205446399.6
odisha,189326,241760827.8
odisha,187512,172665571.9
odisha,166553,214521048.9
odisha,3610149,4146232245
odisha,542723,446244171
odisha,480283,275980648.5
odisha,476691,394374609.4
odisha,349615,281854378.4
odisha,340859,308393610.3
odisha,331221,337714807.2
odisha,321762,317544149.2
odisha,316525,335923676
odisha,314962,148442016.2
odisha,8318660,12733845250
odisha,507158,805231654.6
odisha,469755,448710112.4
odisha,332705,376548056.6
odisha,284494,343539254.9
odisha,281279,287550419.8
odisha,257138,342705756.5
odisha,255741,305549571.8
odisha,240023,375813647.8
odisha,223400,290490890.1
odisha,9990982,16300297217
odisha,842978,703010324.8
odisha,633724,1076946644
odisha,543435,545233573.4
odisha,465827,512578827.8
odisha,456514,425363538.8
odisha,423286,438589706.4
odisha,420593,508749823.4
odisha,387142,564669345.4
odisha,383409,447479255.9
odisha,13743261,19669451912
odisha,1889650,2570271740
odisha,1220882,902957490.3
odisha,922318,1359192497
odisha,809083,704987829.1
odisha,772268,588210134.2
odisha,662951,666827330.3
odisha,623343,530118765.3
odisha,599059,557201407.5
odisha,571285,677505727.2
odisha,11782987,25543182754
odisha,1164234,951977551.4
odisha,675068,979505822.5
odisha,628850,1084416917
odisha,627364,711832889.3
odisha,600123,556030129.5
odisha,572488,695325520.1
odisha,548402,677916217.7
odisha,507328,818577124.1
odisha,502103,558690193.1
odisha,9411361,23813152297
odisha,564106,981382657.2
odisha,513643,1051564203
odisha,512502,620915353
